일시,위도(null),경도(null),강도(null),낙뢰 강도 극성 구분(null)
2019-05-12 00:04:32.841,35.6537,120.9610,79.3,대지방전
2019-05-12 00:06:14.184,35.2179,120.7200,41.0,대지방전
2019-05-12 00:07:25.241,35.4002,120.8290,96.3,대지방전
2019-05-12 00:09:07.002,35.6720,120.9250,91.5,대지방전
2019-05-12 00:09:15.047,35.1852,120.7860,76.5,대지방전
2019-05-12 00:11:18.468,35.4099,120.8920,90.3,대지방전
2019-05-12 00:12:10.606,35.6395,120.8820,85.6,대지방전
2019-05-12 00:12:50.530,35.6515,120.9620,99.1,대지방전
2019-05-12 00:15:46.969,36.2423,120.3220,140.9,대지방전
2019-05-12 00:15:52.879,35.6635,120.9500,19.5,대지방전
2019-05-12 00:16:55.534,35.3710,120.8710,73.7,대지방전
2019-05-12 00:21:48.532,35.6581,120.9660,77.3,대지방전
2019-05-12 00:23:34.739,35.6405,121.0180,53.0,대지방전
2019-05-12 00:29:46.009,35.8307,121.2090,70.6,대지방전
2019-05-12 00:30:23.351,35.6428,121.0600,63.4,대지방전
2019-05-12 00:32:38.678,35.6513,121.0960,43.3,대지방전
2019-05-12 00:35:41.756,35.6671,121.0130,42.0,대지방전
2019-05-12 00:37:01.213,35.6651,121.1380,54.6,대지방전
2019-05-12 00:40:11.505,36.1273,120.6350,55.1,대지방전
2019-05-12 00:40:49.751,35.6697,121.1990,96.0,대지방전
2019-05-12 00:42:32.919,35.6735,121.1800,50.7,대지방전
2019-05-12 00:44:47.139,35.6736,121.1610,108.0,대지방전
2019-05-12 00:46:51.804,35.6994,121.0940,99.4,대지방전
2019-05-12 00:46:54.077,33.5613,120.6760,59.5,대지방전
2019-05-12 00:48:02.022,34.7890,121.0520,-50.3,대지방전
2019-05-12 00:48:28.805,34.7921,121.3850,111.5,대지방전
2019-05-12 00:52:04.410,34.3043,120.9800,-39.8,대지방전
2019-05-12 00:52:11.337,35.6706,121.1780,94.8,대지방전
2019-05-12 00:55:06.002,35.6511,121.2350,96.1,대지방전
2019-05-12 00:56:32.715,35.6506,121.3130,86.1,대지방전
2019-05-12 00:58:46.340,34.6292,121.4350,37.2,대지방전
2019-05-12 01:08:47.632,33.5342,120.7380,-37.6,대지방전
2019-05-12 01:09:24.427,35.9606,121.4510,33.3,대지방전
2019-05-12 01:10:23.837,35.6641,121.2130,124.2,대지방전
2019-05-12 01:12:35.533,35.6748,121.2350,74.2,대지방전
2019-05-12 01:14:46.305,35.5432,121.4970,25.8,구름방전
2019-05-12 01:18:05.490,34.9482,121.1680,-30.2,대지방전
2019-05-12 01:22:28.665,34.8712,121.2370,41.5,대지방전
2019-05-12 01:22:29.371,34.5328,121.6670,53.0,대지방전
2019-05-12 01:28:31.651,35.6955,121.7890,18.2,대지방전
2019-05-12 01:34:51.044,34.7285,121.6860,-33.5,대지방전
2019-05-12 01:35:10.279,35.6151,121.3710,26.1,대지방전
2019-05-12 01:36:38.323,35.4135,121.6040,68.8,대지방전
2019-05-12 01:36:40.358,34.9104,121.2960,-27.7,대지방전
2019-05-12 01:38:57.273,33.5811,120.8880,176.2,대지방전
2019-05-12 01:43:50.119,34.2906,121.2340,-28.8,대지방전
2019-05-12 01:44:47.248,35.8195,121.4900,-23.4,대지방전
2019-05-12 01:46:48.493,35.0556,121.4050,-102.6,대지방전
2019-05-12 01:46:52.309,33.5558,120.9210,65.1,대지방전
2019-05-12 01:53:46.541,35.2049,121.4370,-39.5,대지방전
2019-05-12 01:57:07.982,34.9056,121.5000,-32.3,대지방전
2019-05-12 01:57:38.086,35.8907,120.9790,31.1,대지방전
2019-05-12 02:01:42.099,34.9216,121.5640,-41.1,대지방전
2019-05-12 02:03:56.459,34.2531,121.4690,-27.6,대지방전
2019-05-12 02:04:29.871,34.4707,122.0700,40.7,대지방전
2019-05-12 02:04:36.775,34.6693,121.9240,44.5,대지방전
2019-05-12 02:05:15.591,36.0785,124.6810,-13.1,대지방전
2019-05-12 02:05:37.020,34.2709,121.4850,-35.7,대지방전
2019-05-12 02:08:44.597,33.7865,119.1660,44.4,대지방전
2019-05-12 02:10:15.446,35.1338,121.7080,35.7,대지방전
2019-05-12 02:10:40.168,34.2414,121.5930,-44.2,대지방전
2019-05-12 02:13:28.006,34.1438,121.8550,-33.1,대지방전
2019-05-12 02:14:12.526,34.2421,121.6080,-38.5,대지방전
2019-05-12 02:14:18.959,34.9328,121.4640,-46.1,대지방전
2019-05-12 02:14:19.153,34.9326,121.4660,-24.7,대지방전
2019-05-12 02:14:22.468,34.5435,121.8380,-36.7,대지방전
2019-05-12 02:15:13.412,34.1454,121.8520,-32.9,대지방전
2019-05-12 02:16:18.932,35.2004,121.6480,-22.3,대지방전
2019-05-12 02:18:23.144,34.2244,121.6900,-28.5,대지방전
2019-05-12 02:18:45.661,34.2697,121.6460,-24.7,대지방전
2019-05-12 02:19:45.455,34.8818,123.3430,17.7,대지방전
2019-05-12 02:20:39.003,34.7059,122.0840,132.3,대지방전
2019-05-12 02:22:38.945,34.6663,122.0770,32.6,대지방전
2019-05-12 02:23:46.560,34.9829,121.5740,-52.2,대지방전
2019-05-12 02:23:47.195,35.1411,121.7410,-55.6,대지방전
2019-05-12 02:24:01.281,34.2297,121.7040,-32.9,대지방전
2019-05-12 02:24:33.878,34.8679,122.0800,48.5,대지방전
2019-05-12 02:24:41.134,35.6993,123.1670,84.5,대지방전
2019-05-12 02:25:59.413,34.2057,121.8300,-22.9,대지방전
2019-05-12 02:26:05.264,34.2105,122.1000,165.6,대지방전
2019-05-12 02:26:26.248,35.3658,121.9560,-22.0,대지방전
2019-05-12 02:26:46.680,34.8615,122.1170,25.1,대지방전
2019-05-12 02:26:48.682,34.6708,122.1030,22.8,대지방전
2019-05-12 02:26:50.566,34.2019,121.7850,-32.1,대지방전
2019-05-12 02:27:09.628,34.2133,121.7310,-33.6,대지방전
2019-05-12 02:30:35.676,34.1773,121.7930,-33.6,대지방전
2019-05-12 02:32:33.157,35.3092,121.9630,30.6,대지방전
2019-05-12 02:32:37.251,34.8136,121.9620,44.7,대지방전
2019-05-12 02:33:34.351,33.8790,122.0270,-29.4,대지방전
2019-05-12 02:34:26.188,34.4623,122.1020,-36.2,대지방전
2019-05-12 02:36:21.454,33.8774,122.0450,27.1,대지방전
2019-05-12 02:37:14.862,34.1383,121.9560,-30.5,대지방전
2019-05-12 02:38:12.954,34.4360,122.1830,-32.6,대지방전
2019-05-12 02:39:46.653,34.8928,121.7160,24.7,대지방전
2019-05-12 02:40:35.376,35.0825,122.0270,29.6,대지방전
2019-05-12 02:40:35.464,35.0671,122.0820,54.7,대지방전
2019-05-12 02:40:36.035,34.4618,122.3890,49.5,대지방전
2019-05-12 02:44:35.639,34.1812,121.9500,-33.1,대지방전
2019-05-12 02:44:48.305,34.6002,122.0580,-38.2,대지방전
2019-05-12 02:44:53.757,35.0210,121.9020,-19.0,대지방전
2019-05-12 02:45:23.594,34.2023,121.9830,-25.4,대지방전
2019-05-12 02:47:39.855,33.5339,120.9120,44.4,대지방전
2019-05-12 02:48:29.064,34.8889,122.3790,-19.3,대지방전
2019-05-12 02:49:54.340,34.8660,122.2140,-63.7,대지방전
2019-05-12 02:51:46.869,34.1802,121.9910,-40.2,대지방전
2019-05-12 02:51:46.964,34.1924,122.0150,-44.5,대지방전
2019-05-12 02:53:36.963,34.1913,122.0310,-30.3,대지방전
2019-05-12 02:54:21.712,34.8463,122.3470,-20.3,대지방전
2019-05-12 02:55:53.377,34.7571,122.2970,37.5,대지방전
2019-05-12 02:57:00.237,34.1670,122.3060,-33.2,대지방전
2019-05-12 02:59:57.482,34.8221,121.8110,29.3,대지방전
2019-05-12 03:00:22.260,34.6050,122.2990,-67.8,대지방전
2019-05-12 03:00:47.503,34.5750,122.3780,70.7,대지방전
2019-05-12 03:03:22.237,33.8613,122.2410,37.0,대지방전
2019-05-12 03:04:30.768,34.1496,122.3500,-25.7,대지방전
2019-05-12 03:04:40.163,34.3031,122.3520,38.8,대지방전
2019-05-12 03:04:46.742,33.8472,122.2380,32.0,대지방전
2019-05-12 03:06:14.684,33.8414,122.2330,-26.4,대지방전
2019-05-12 03:06:19.656,34.1653,122.0550,-24.8,대지방전
2019-05-12 03:08:57.397,34.5380,122.4460,53.8,대지방전
2019-05-12 03:11:02.091,34.5939,122.4600,40.8,대지방전
2019-05-12 03:11:23.300,34.1310,122.4380,-25.8,대지방전
2019-05-12 03:11:46.967,34.8901,122.4940,41.2,대지방전
2019-05-12 03:14:22.260,34.8333,122.3910,49.9,대지방전
2019-05-12 03:14:22.501,34.8195,122.2990,30.8,대지방전
2019-05-12 03:17:58.429,34.3387,122.5330,22.9,대지방전
2019-05-12 03:18:17.612,34.3359,122.5390,32.8,대지방전
2019-05-12 03:23:09.843,34.1985,122.5620,56.9,대지방전
2019-05-12 03:26:16.131,34.6909,121.8300,37.3,대지방전
2019-05-12 03:26:46.880,33.7350,122.2440,-49.9,대지방전
2019-05-12 03:31:34.834,35.6668,123.4780,13.8,대지방전
2019-05-12 03:31:46.601,34.4088,122.8570,23.7,대지방전
2019-05-12 03:40:44.319,34.7477,121.9840,31.8,대지방전
2019-05-12 03:43:21.607,35.6273,123.3550,31.1,대지방전
2019-05-12 03:46:20.955,35.6263,123.4180,14.4,대지방전
2019-05-12 03:52:37.037,34.1184,123.0390,66.9,대지방전
2019-05-12 03:52:37.087,34.1177,123.0610,25.2,대지방전
2019-05-12 03:52:41.473,33.6660,120.9730,-41.6,대지방전
2019-05-12 03:54:48.208,35.8103,123.2940,67.4,대지방전
2019-05-12 03:54:55.686,34.9777,123.6020,50.7,대지방전
2019-05-12 03:55:02.577,35.5902,123.4110,-17.8,대지방전
2019-05-12 03:56:30.931,35.8152,123.2480,37.0,대지방전
2019-05-12 03:58:13.034,34.8996,121.8190,30.0,대지방전
2019-05-12 03:58:30.538,35.2790,123.5650,24.1,대지방전
2019-05-12 03:58:46.576,33.7930,122.2590,49.4,대지방전
2019-05-12 03:58:56.962,35.8191,123.2560,71.5,대지방전
2019-05-12 03:59:58.474,35.2982,123.6130,77.8,대지방전
2019-05-12 04:06:17.464,35.3742,123.6420,-27.4,대지방전
2019-05-12 04:06:40.470,36.1136,123.2970,-13.4,구름방전
2019-05-12 04:08:05.535,35.8188,123.3630,47.3,대지방전
2019-05-12 04:10:14.511,35.2824,123.6750,-17.1,대지방전
2019-05-12 04:11:37.617,35.6222,123.4790,-25.3,대지방전
2019-05-12 04:14:49.677,35.6215,123.5130,-23.2,대지방전
2019-05-12 04:15:29.114,34.1377,123.1860,49.0,대지방전
2019-05-12 04:16:42.292,35.3486,123.6740,15.6,대지방전
2019-05-12 04:17:11.861,35.6641,123.5480,-16.5,대지방전
2019-05-12 04:30:51.888,34.5013,123.7100,22.0,대지방전
2019-05-12 04:34:23.346,35.4124,123.7420,40.7,대지방전
2019-05-12 04:35:07.869,34.4986,123.7250,35.0,대지방전
2019-05-12 04:35:07.870,34.4921,123.7170,-31.3,대지방전
2019-05-12 04:37:28.896,34.7538,123.6480,31.3,대지방전
2019-05-12 04:40:12.491,34.8054,123.7810,61.7,대지방전
2019-05-12 04:42:13.572,34.8063,123.7870,31.4,대지방전
2019-05-12 05:59:18.243,33.1899,120.9490,63.0,대지방전
2019-05-12 06:16:12.745,33.2775,121.1470,-34.9,대지방전
2019-05-12 11:16:42.675,38.0017,124.7840,-25.5,대지방전
2019-05-12 12:02:22.555,41.1571,127.7960,37.8,대지방전
2019-05-12 12:23:08.044,37.4434,126.7630,11.3,대지방전
2019-05-12 12:52:26.627,37.9460,124.5750,-18.6,대지방전
2019-05-12 13:02:01.372,40.5000,118.6690,-153.4,대지방전
2019-05-12 14:06:46.668,37.6322,128.3880,18.9,대지방전
2019-05-12 14:10:55.682,37.6923,128.3720,5.4,구름방전
2019-05-12 14:10:55.701,37.5948,128.3340,-11.1,구름방전
2019-05-12 14:16:31.614,37.5735,128.3480,-9.9,대지방전
2019-05-12 14:16:32.019,37.6654,128.3700,8.6,대지방전
2019-05-12 14:19:15.994,37.6084,128.3660,-8.4,대지방전
2019-05-12 14:20:09.943,37.6121,128.3670,-16.8,대지방전
2019-05-12 14:20:58.704,37.6154,128.3680,-8.9,대지방전
2019-05-12 14:21:30.222,37.6621,128.4040,-5.7,대지방전
2019-05-12 14:24:05.065,37.6700,128.4210,-14.1,대지방전
2019-05-12 14:24:57.119,37.5964,128.3800,-7.8,대지방전
2019-05-12 14:25:37.097,37.6249,128.3730,-9.4,대지방전
2019-05-12 14:25:37.162,37.6252,128.3720,-4.8,대지방전
2019-05-12 14:25:37.279,37.6252,128.3740,-10.5,대지방전
2019-05-12 14:25:37.305,37.6248,128.3740,-5.5,대지방전
2019-05-12 14:26:16.005,37.5902,128.3970,-16.6,대지방전
2019-05-12 14:26:47.347,37.6238,128.3760,6.3,대지방전
2019-05-12 14:26:47.432,37.5933,128.4030,-10.3,대지방전
2019-05-12 14:28:11.270,37.6095,128.4140,-7.5,대지방전
2019-05-12 14:28:58.544,37.6015,128.3980,-19.4,대지방전
2019-05-12 14:28:58.830,37.6008,128.3850,-13.2,대지방전
2019-05-12 14:28:58.875,37.6008,128.3860,-11.3,대지방전
2019-05-12 14:29:20.192,37.5845,128.4020,-15.6,대지방전
2019-05-12 14:30:07.235,37.6027,128.4010,-31.7,대지방전
2019-05-12 14:30:07.381,37.6013,128.3960,-15.1,대지방전
2019-05-12 14:30:46.212,32.9824,131.0510,51.8,대지방전
2019-05-12 14:31:14.399,37.6055,128.3930,-20.6,대지방전
2019-05-12 14:32:49.190,37.5954,128.3560,-9.5,대지방전
2019-05-12 14:32:49.226,37.6065,128.4000,-18.6,대지방전
2019-05-12 14:32:49.300,37.6024,128.3960,-9.9,대지방전
2019-05-12 14:37:20.562,37.6429,128.4540,-19.3,대지방전
2019-05-12 14:37:20.572,37.6819,128.4340,-19.0,구름방전
2019-05-12 14:38:56.733,37.6432,128.4500,-10.9,대지방전
2019-05-12 14:38:56.774,37.6282,128.4620,46.7,대지방전
2019-05-12 14:39:56.691,37.6514,128.4540,4.8,대지방전
2019-05-12 14:41:55.362,37.7720,128.4310,31.4,대지방전
2019-05-12 14:43:00.164,33.0187,130.9690,-23.9,대지방전
2019-05-12 14:43:06.874,37.6410,128.4440,6.2,대지방전
2019-05-12 14:43:30.328,37.5442,128.5910,5.1,대지방전
2019-05-12 14:44:01.902,37.7475,128.5140,45.5,대지방전
2019-05-12 14:51:43.390,37.7604,128.4820,37.1,대지방전
2019-05-12 14:52:03.708,37.6889,128.3640,28.6,대지방전
2019-05-12 14:52:03.716,37.6895,128.3630,-8.5,대지방전
2019-05-12 14:56:29.308,37.7619,128.5000,-19.4,대지방전
2019-05-12 14:57:19.936,37.7665,128.5310,-30.2,대지방전
2019-05-12 14:57:53.931,37.7718,128.5330,-16.6,대지방전
2019-05-12 14:57:54.018,37.7958,128.5260,-14.6,대지방전
2019-05-12 14:58:20.930,37.6987,128.4000,30.4,대지방전
2019-05-12 14:58:36.678,37.6525,128.4340,-16.2,대지방전
2019-05-12 14:58:36.717,37.7534,128.5290,-14.0,대지방전
2019-05-12 14:58:36.786,37.7628,128.5280,-14.3,대지방전
2019-05-12 14:59:52.286,37.7666,128.5210,-18.7,대지방전
2019-05-12 14:59:52.321,37.7639,128.5210,-19.3,대지방전
2019-05-12 15:00:33.520,37.7638,128.5240,-14.0,대지방전
2019-05-12 15:00:33.539,37.7660,128.5210,-18.9,대지방전
2019-05-12 15:00:33.566,37.7662,128.5270,-17.9,대지방전
2019-05-12 15:00:33.589,37.7664,128.5260,-5.8,대지방전
2019-05-12 15:01:19.608,37.7010,128.4120,46.9,대지방전
2019-05-12 15:01:20.045,37.6990,128.3470,-20.7,대지방전
2019-05-12 15:02:13.316,37.6929,128.3530,-18.6,대지방전
2019-05-12 15:02:17.859,37.7773,128.5150,-22.7,대지방전
2019-05-12 15:02:58.393,33.0162,131.0490,40.7,대지방전
2019-05-12 15:03:27.513,37.6731,128.3630,-40.9,대지방전
2019-05-12 15:03:27.523,37.6795,128.3600,-7.7,대지방전
2019-05-12 15:10:36.556,37.7429,128.3780,-5.9,대지방전
2019-05-12 15:13:42.417,37.7427,128.3940,-19.2,대지방전
2019-05-12 15:13:42.738,37.7417,128.3940,-7.7,대지방전
2019-05-12 15:21:42.728,37.7529,128.4130,32.6,대지방전
2019-05-12 15:25:00.835,37.7257,128.4570,41.3,대지방전
2019-05-12 15:29:58.691,37.7589,128.4180,-20.6,대지방전
2019-05-12 15:36:59.493,37.6622,128.4460,14.2,대지방전
2019-05-12 15:36:59.593,37.6711,128.4530,10.8,대지방전
2019-05-12 15:36:59.930,37.6145,128.4890,-31.1,대지방전
2019-05-12 15:36:59.962,37.6154,128.4880,-16.3,대지방전
2019-05-12 15:51:06.295,37.6041,128.3740,-13.3,대지방전
2019-05-12 15:51:58.947,33.1786,130.8490,-21.6,대지방전
2019-05-12 15:52:12.404,37.4170,128.1390,5.0,대지방전
2019-05-12 15:53:58.818,37.6585,128.4770,5.7,대지방전
2019-05-12 15:55:50.817,33.1337,130.9280,-25.3,대지방전
2019-05-12 16:00:51.764,37.6825,128.4490,-11.6,대지방전
2019-05-12 16:03:52.821,37.6950,128.4820,-29.2,대지방전
2019-05-12 16:03:52.853,37.6542,128.4430,-12.6,대지방전
2019-05-12 16:06:48.225,33.0376,130.8860,-18.5,대지방전
2019-05-12 16:07:17.947,37.6187,128.4870,-4.8,대지방전
2019-05-12 16:09:34.236,37.5540,128.3960,21.0,대지방전
2019-05-12 16:09:53.899,35.7218,127.4200,-9.0,대지방전
2019-05-12 16:09:53.899,35.7222,127.4210,-5.7,구름방전
2019-05-12 16:10:40.683,37.9764,126.7700,-25.8,대지방전
2019-05-12 16:11:10.840,37.5574,128.3990,-10.2,대지방전
2019-05-12 16:13:00.330,37.5568,128.4540,4.6,구름방전
2019-05-12 16:14:02.998,33.1220,130.9520,43.8,대지방전
2019-05-12 16:14:30.486,37.5621,128.4360,-8.7,대지방전
2019-05-12 16:17:22.661,33.1812,130.9780,27.6,대지방전
2019-05-12 16:20:33.282,35.9955,127.4300,-5.4,대지방전
2019-05-12 16:22:37.410,36.0168,127.4250,-10.9,대지방전
2019-05-12 16:22:47.806,37.5530,128.4150,-15.1,대지방전
2019-05-12 16:23:25.564,33.1201,130.9350,-27.4,대지방전
2019-05-12 16:24:49.563,36.0179,127.4390,6.1,구름방전
2019-05-12 16:24:49.618,36.0058,127.4160,13.3,대지방전
2019-05-12 16:26:20.150,37.5647,128.4990,-8.6,대지방전
2019-05-12 16:30:08.063,37.5664,128.4730,39.6,대지방전
2019-05-12 16:30:08.134,37.5645,128.4450,-7.9,대지방전
2019-05-12 16:30:08.402,37.5391,128.5580,-17.3,구름방전
2019-05-12 16:30:08.423,37.5174,128.5620,84.1,대지방전
2019-05-12 16:30:08.430,37.5618,128.4430,-10.3,대지방전
2019-05-12 16:30:08.541,37.5629,128.4440,-9.0,대지방전
2019-05-12 16:31:23.836,37.5679,128.4530,-13.6,대지방전
2019-05-12 16:32:15.784,37.5795,128.5190,-7.5,대지방전
2019-05-12 16:32:16.688,36.0016,127.4010,9.4,대지방전
2019-05-12 16:34:01.511,35.9784,127.4260,-14.4,대지방전
2019-05-12 16:38:29.082,37.5856,128.5880,7.4,구름방전
2019-05-12 16:40:24.409,37.5424,128.6000,-10.5,대지방전
2019-05-12 16:40:59.416,36.1274,127.4980,-5.2,대지방전
2019-05-12 16:45:22.771,37.5458,128.5890,-7.3,대지방전
2019-05-12 16:47:50.036,37.5808,128.6070,-11.6,대지방전
2019-05-12 16:48:25.613,39.1962,125.9220,-18.5,대지방전
2019-05-12 16:55:38.726,36.0261,127.3760,-6.6,구름방전
2019-05-12 16:55:38.864,36.0126,127.3900,55.2,대지방전
2019-05-12 16:55:38.865,36.0455,127.3360,-5.1,대지방전
2019-05-12 16:55:38.944,35.9947,127.4160,5.3,대지방전
2019-05-12 16:55:55.405,36.1087,127.4660,22.1,대지방전
2019-05-12 16:55:55.534,36.1036,127.4800,4.9,대지방전
2019-05-12 16:56:41.291,37.4131,128.1580,12.1,대지방전
2019-05-12 16:57:02.824,38.7974,125.1440,-19.0,대지방전
2019-05-12 16:58:05.533,36.0866,127.5060,-5.4,대지방전
2019-05-12 17:01:03.356,36.1147,127.5160,7.9,대지방전
2019-05-12 17:01:03.474,36.0850,127.4850,24.1,대지방전
2019-05-12 17:15:44.780,37.6399,128.0030,-19.8,대지방전
2019-05-12 17:16:58.134,37.7298,128.4260,16.9,대지방전
2019-05-12 17:16:58.601,37.7572,128.4590,11.4,대지방전
2019-05-12 17:20:40.408,36.0136,127.3020,-24.6,구름방전
2019-05-12 17:30:58.657,36.1129,127.4320,12.4,대지방전
2019-05-12 17:30:58.658,36.1143,127.4270,-6.4,대지방전
2019-05-12 17:30:58.682,36.1112,127.4280,10.1,대지방전
2019-05-12 17:34:50.128,36.1036,127.4320,-9.9,대지방전
2019-05-12 17:34:50.144,36.1030,127.4400,6.0,구름방전
2019-05-12 18:01:34.507,37.6861,128.0370,-14.4,대지방전
2019-05-12 18:16:51.530,37.6747,128.0800,21.5,대지방전
2019-05-12 18:34:55.798,38.8182,119.3530,105.7,대지방전
2019-05-12 18:40:59.930,38.6441,119.4850,60.3,대지방전
2019-05-12 19:35:33.311,37.4184,125.7910,12.4,구름방전
2019-05-12 20:42:09.194,37.3989,120.0160,76.0,대지방전
2019-05-12 20:48:05.240,38.4870,120.6660,62.9,대지방전
2019-05-12 21:24:39.361,38.4034,120.9350,62.8,대지방전
2019-05-12 21:27:57.302,37.4590,125.5370,-13.7,대지방전
2019-05-12 21:31:32.563,37.7194,120.5320,55.8,대지방전
2019-05-12 21:37:32.982,38.3699,121.0580,46.0,대지방전
2019-05-12 21:41:43.813,38.3785,121.0450,59.5,대지방전
2019-05-12 21:46:44.409,37.6013,120.2110,52.7,대지방전
2019-05-12 22:00:57.720,38.5053,121.2350,113.6,대지방전
2019-05-12 22:04:20.671,38.6884,121.6610,115.2,대지방전
2019-05-12 22:07:57.151,38.5943,121.3230,45.0,대지방전
2019-05-12 22:19:01.248,38.7426,121.6820,80.6,대지방전
2019-05-12 22:21:34.790,37.3610,120.4850,130.7,대지방전
2019-05-12 22:27:11.341,38.8548,121.6200,56.4,대지방전
2019-05-12 22:34:05.419,38.8666,121.7410,57.4,대지방전
2019-05-12 22:39:16.843,37.3310,125.5320,14.1,대지방전
2019-05-12 22:54:39.996,39.0096,121.8750,103.0,대지방전
2019-05-12 23:58:00.428,36.9669,125.1420,-27.8,대지방전
2019-05-13 00:38:44.709,37.4393,121.0900,35.5,대지방전
2019-05-13 00:53:28.086,36.1185,124.6320,-16.8,대지방전
2019-05-13 03:14:28.251,39.7456,122.2120,46.7,대지방전
2019-05-13 03:15:39.695,35.2656,124.5780,9.4,대지방전
2019-05-13 03:17:38.580,36.1363,121.0380,119.0,대지방전
2019-05-13 04:13:53.795,35.6127,120.7680,48.0,대지방전
2019-05-13 04:15:02.647,35.4977,120.7280,42.2,대지방전
2019-05-13 04:33:46.348,35.6474,120.9300,21.2,구름방전
2019-05-13 04:39:22.497,39.3855,124.6020,-20.8,대지방전
2019-05-13 04:42:53.054,38.9700,125.2440,-40.8,구름방전
2019-05-13 04:46:12.539,39.4524,124.5600,53.7,대지방전
